county_name,gender,gender_display,administered_count,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_display,report_date,administered_count_pct,persons_fully_vaccinated_pct
Lee,Female,Female,6400,0,2517,,2021-03-16,0.6008261359369133,0.6188836980575363
Lee,Unknown,Unknown,12,0,5,,2021-03-16,0.0011265490048817,0.0012294074256208
Lee,Male,Male,4240,0,1545,,2021-03-16,0.398047315058205,0.3798868945168429
McLean,Female,Female,31582,0,11883,,2021-03-16,0.6055992329817833,0.6152531842187015
McLean,Unknown,Unknown,42,0,18,,2021-03-16,0.0008053691275167,0.0009319664492078
McLean,Male,Male,20523,0,7411,,2021-03-16,0.3935378715244487,0.3837112975044009
McLean,Other,Other,3,0,2,,2021-03-16,5.752636625119847e-05,0.0001035518276897
Moultrie,Female,Female,2458,0,945,,2021-03-16,0.6114427860696517,0.6262425447316103
Moultrie,Male,Male,1562,0,564,,2021-03-16,0.3885572139303482,0.3737574552683896
Kankakee,Female,Female,16734,0,6856,,2021-03-16,0.6037667773127435,0.6215211676185296
Kankakee,Male,Male,10964,0,4168,,2021-03-16,0.3955837783229903,0.3778442570936451
Kankakee,Unknown,Unknown,18,0,7,,2021-03-16,0.0006494443642661,0.0006345752878252
Bureau,Unknown,Unknown,10,0,5,,2021-03-16,0.0009695559433779,0.0012437810945273
Bureau,Female,Female,6433,0,2561,,2021-03-16,0.6237153383750242,0.6370646766169155
Bureau,Male,Male,3871,0,1454,,2021-03-16,0.3753151056815978,0.3616915422885572
Effingham,Unknown,Unknown,28,0,5,,2021-03-16,0.002776675922253,0.0014602803738317
Effingham,Female,Female,6201,0,2186,,2021-03-16,0.6149345497818326,0.6384345794392523
Effingham,Male,Male,3855,0,1233,,2021-03-16,0.3822887742959143,0.3601051401869158
Vermilion,Unknown,Unknown,3,0,1,,2021-03-16,0.0001350074254083,0.00012070006035
Vermilion,Female,Female,13173,0,5004,,2021-03-16,0.5928176049682733,0.603983101991551
Vermilion,Male,Male,9045,0,3280,,2021-03-16,0.4070473876063183,0.395896197948099
De Witt,Male,Male,2044,0,699,,2021-03-16,0.3981301129723412,0.3762109795479009
De Witt,Female,Female,3090,0,1159,,2021-03-16,0.6018698870276588,0.623789020452099
Douglas,Female,Female,3578,0,1333,,2021-03-16,0.5982277211168701,0.6007210455159981
Douglas,Male,Male,2403,0,886,,2021-03-16,0.4017722788831299,0.3992789544840018
Chicago,Female,Female,458312,0,163959,,2021-03-16,0.5774707870180205,0.5879574843470964
Chicago,Unknown,Unknown,10519,0,5112,,2021-03-16,0.0132538864542987,0.0183316479118703
Chicago,Male,Male,324539,0,109681,,2021-03-16,0.4089174879733486,0.3933164073986416
Chicago,Other,Other,280,0,109,,2021-03-16,0.0003527985746937,0.0003908743392789
Marion,Unknown,Unknown,10,0,5,,2021-03-16,0.000934754159656,0.0012906556530717
Marion,Female,Female,6438,0,2408,,2021-03-16,0.6017947279865395,0.6215797625193599
Marion,Male,Male,4248,0,1460,,2021-03-16,0.3970835670218732,0.376871450696954
Marion,Other,Other,2,0,1,,2021-03-16,0.0001869508319312,0.0002581311306143
Winnebago,Unknown,Unknown,450,0,176,,2021-03-16,0.0050927445366168,0.0054188860494473
Winnebago,Female,Female,53101,0,19987,,2021-03-16,0.6009551725308677,0.615382246990363
Winnebago,Other,Other,26,0,7,,2021-03-16,0.0002942474621156,0.0002155238769666
Winnebago,Male,Male,34784,0,12309,,2021-03-16,0.3936578354703998,0.378983343083223
Grundy,Male,Male,5421,0,1747,,2021-03-16,0.3793296480302288,0.3498197837404886
Grundy,Other,Other,1,0,0,,2021-03-16,6.997410957945561e-05,0.0
Grundy,Female,Female,8846,0,3243,,2021-03-16,0.6189909733398643,0.6493792551061274
Grundy,Unknown,Unknown,23,0,4,,2021-03-16,0.0016094045203274,0.000800961153384
Jo Daviess,Unknown,Unknown,28,0,6,,2021-03-16,0.0042488619119878,0.0025241901556583
Jo Daviess,Female,Female,3737,0,1388,,2021-03-16,0.567071320182094,0.5839293226756416
Jo Daviess,Male,Male,2825,0,983,,2021-03-16,0.4286798179059181,0.4135464871687
Lake,Unknown,Unknown,1359,0,599,,2021-03-16,0.0065381488234699,0.0081078520283165
Lake,Other,Other,8,0,2,,2021-03-16,3.848799896082403e-05,2.7071292248135464e-05
Lake,Female,Female,123778,0,44915,,2021-03-16,0.5954959419216096,0.6079535456625021
Lake,Male,Male,82712,0,28363,,2021-03-16,0.3979274212559596,0.3839115310169331
Franklin,Unknown,Unknown,11,0,2,,2021-03-16,0.0010350992754305,0.0005070993914807
Franklin,Female,Female,6256,0,2359,,2021-03-16,0.5886891879175684,0.5981237322515213
Franklin,Male,Male,4360,0,1583,,2021-03-16,0.410275712807001,0.401369168356998
Will,Male,Male,73716,0,25792,,2021-03-16,0.3839554979139647,0.3630528419808
Will,Other,Other,3,0,1,,2021-03-16,1.5625732456208885e-05,1.4076180287717124e-05
Will,Unknown,Unknown,546,0,251,,2021-03-16,0.00284388330703,0.0035331212522169
Will,Female,Female,117726,0,44998,,2021-03-16,0.613184993046549,0.6333999605866952
DeKalb,Male,Male,10385,0,3494,,2021-03-16,0.3731316470250072,0.3454617362072374
DeKalb,Unknown,Unknown,139,0,69,,2021-03-16,0.0049942512216154,0.006822226616571
DeKalb,Female,Female,17308,0,6551,,2021-03-16,0.6218741017533774,0.6477160371761914
White,Female,Female,2587,0,988,,2021-03-16,0.60078959591268,0.5958986731001207
White,Unknown,Unknown,4,0,1,,2021-03-16,0.0009289363678588,0.0006031363088057
White,Male,Male,1715,0,669,,2021-03-16,0.3982814677194612,0.4034981905910735
Kane,Unknown,Unknown,1666,0,890,,2021-03-16,0.0109642050951306,0.0166237065262056
Kane,Female,Female,92004,0,33448,,2021-03-16,0.6054926323963962,0.6247525122343008
Kane,Male,Male,58278,0,19200,,2021-03-16,0.3835365813529539,0.3586237812394934
Kane,Other,Other,1,0,0,,2021-03-16,6.581155519286076e-06,0.0
Carroll,Female,Female,2135,0,752,,2021-03-16,0.5866996427589998,0.5949367088607594
Carroll,Unknown,Unknown,5,0,2,,2021-03-16,0.0013740038472107,0.0015822784810126
Carroll,Male,Male,1499,0,510,,2021-03-16,0.4119263533937895,0.4034810126582278
McHenry,Male,Male,32932,0,11022,,2021-03-16,0.3754688800465174,0.3491952857685971
McHenry,Female,Female,54457,0,20370,,2021-03-16,0.6208826916279971,0.645355468254974
McHenry,Unknown,Unknown,320,0,172,,2021-03-16,0.0036484283254854,0.0054492459764288
Edgar,Unknown,Unknown,10,0,5,,2021-03-16,0.0024277737314882,0.0036127167630057
Edgar,Female,Female,2596,0,910,,2021-03-16,0.6302500606943433,0.6575144508670521
Edgar,Male,Male,1513,0,469,,2021-03-16,0.3673221655741684,0.3388728323699422
Clark,Female,Female,2510,0,889,,2021-03-16,0.6032203797164143,0.6080711354309165
Clark,Male,Male,1651,0,573,,2021-03-16,0.3967796202835856,0.3919288645690834
Edwards,Male,Male,741,0,270,,2021-03-16,0.4078150798018712,0.3953147877013177
Edwards,Female,Female,1073,0,413,,2021-03-16,0.5905338470005503,0.6046852122986823
Edwards,Unknown,Unknown,3,0,0,,2021-03-16,0.0016510731975784,0.0
Boone,Other,Other,2,0,2,,2021-03-16,0.0001146066128015,0.0002850220892119
Boone,Female,Female,10240,0,4171,,2021-03-16,0.5867858575439803,0.5944135670514464
Boone,Unknown,Unknown,51,0,19,,2021-03-16,0.0029224686264397,0.0027077098475131
Boone,Male,Male,7158,0,2825,,2021-03-16,0.4101770672167784,0.4025937010118284
Pope,Male,Male,385,0,126,,2021-03-16,0.4379977246871445,0.4405594405594406
Pope,Female,Female,494,0,160,,2021-03-16,0.5620022753128555,0.5594405594405595
Johnson,Male,Male,1367,0,426,,2021-03-16,0.4375800256081946,0.4172380019588638
Johnson,Female,Female,1757,0,595,,2021-03-16,0.5624199743918054,0.5827619980411362
Henderson,Male,Male,474,0,162,,2021-03-16,0.3773885350318471,0.3584070796460177
Henderson,Female,Female,782,0,290,,2021-03-16,0.6226114649681529,0.6415929203539823
Shelby,Male,Male,1778,0,580,,2021-03-16,0.3879554876718307,0.3652392947103274
Shelby,Female,Female,2805,0,1008,,2021-03-16,0.6120445123281694,0.6347607052896725
Fayette,Male,Male,1762,0,683,,2021-03-16,0.3869126043039086,0.3805013927576601
Fayette,Female,Female,2789,0,1110,,2021-03-16,0.6124286341677646,0.6183844011142061
Fayette,Unknown,Unknown,3,0,2,,2021-03-16,0.0006587615283267,0.0011142061281337
Pulaski,Male,Male,402,0,121,,2021-03-16,0.3899127061105722,0.3700305810397553
Pulaski,Female,Female,628,0,206,,2021-03-16,0.6091173617846751,0.6299694189602446
Pulaski,Unknown,Unknown,1,0,0,,2021-03-16,0.0009699321047526,0.0
Massac,Unknown,Unknown,4,0,1,,2021-03-16,0.0011713030746705,0.0010070493454179
Massac,Female,Female,1960,0,576,,2021-03-16,0.5739385065885798,0.5800604229607251
Massac,Male,Male,1451,0,416,,2021-03-16,0.4248901903367496,0.418932527693857
Alexander,Male,Male,228,0,54,,2021-03-16,0.3713355048859935,0.3461538461538461
Alexander,Female,Female,386,0,102,,2021-03-16,0.6286644951140065,0.6538461538461539
Illinois,Unknown,Unknown,24093,0,11406,,2021-03-16,0.0056246231166337,0.007106046182447
Illinois,Other,Other,425,0,163,,2021-03-16,9.921823038099566e-05,0.0001015505460055
Illinois,Female,Female,2541667,0,972016,,2021-03-16,0.5933640046065274,0.605575187276651
Illinois,Male,Male,1717302,0,621527,,2021-03-16,0.4009121540464579,0.3872172159948963
Adams,Unknown,Unknown,68,0,35,,2021-03-16,0.0018883643432379,0.0020006859494683
Adams,Male,Male,15851,0,7696,,2021-03-16,0.4401832824215496,0.4399222590602492
Adams,Female,Female,20090,0,9763,,2021-03-16,0.5579005831713413,0.5580770549902824
Adams,Other,Other,1,0,0,,2021-03-16,2.7770063871146904e-05,0.0
Champaign,Unknown,Unknown,44,0,20,,2021-03-16,0.0004454748863532,0.0004615100609193
Champaign,Female,Female,56096,0,24652,,2021-03-16,0.5679399823834931,0.5688573010891638
Champaign,Male,Male,42622,0,18660,,2021-03-16,0.4315234228670359,0.430588886837733
Champaign,Other,Other,9,0,4,,2021-03-16,9.111986311771674e-05,9.23020121838656e-05
Cass,Male,Male,2480,0,1086,,2021-03-16,0.4314544189283228,0.4265514532600157
Cass,Other,Other,1,0,0,,2021-03-16,0.0001739735560194,0.0
Cass,Female,Female,3248,0,1453,,2021-03-16,0.5650661099512874,0.5706991358994501
Cass,Unknown,Unknown,19,0,7,,2021-03-16,0.0033054975643702,0.0027494108405341
Putnam,Unknown,Unknown,3,0,1,,2021-03-16,0.0012210012210012,0.0009407337723424
Putnam,Female,Female,1450,0,639,,2021-03-16,0.5901505901505901,0.6011288805268109
Putnam,Male,Male,1004,0,423,,2021-03-16,0.4086284086284086,0.3979303857008466
Jersey,Female,Female,5697,0,2447,,2021-03-16,0.5865939044481054,0.5953771289537713
Jersey,Unknown,Unknown,9,0,5,,2021-03-16,0.0009266886326194,0.0012165450121654
Jersey,Other,Other,1,0,0,,2021-03-16,0.0001029654036243,0.0
Jersey,Male,Male,4005,0,1658,,2021-03-16,0.4123764415156507,0.4034063260340632
Peoria,Unknown,Unknown,60,0,28,,2021-03-16,0.0007081317124985,0.0008571865911526
Peoria,Female,Female,49041,0,19268,,2021-03-16,0.5787914552106692,0.589866829940303
Peoria,Other,Other,2,0,0,,2021-03-16,2.360439041661749e-05,0.0
Peoria,Male,Male,35627,0,13369,,2021-03-16,0.4204768086864157,0.4092759834685443
Greene,Female,Female,3010,0,1368,,2021-03-16,0.5826558265582655,0.5841161400512382
Greene,Male,Male,2155,0,973,,2021-03-16,0.4171506000774293,0.4154568744662681
Greene,Unknown,Unknown,1,0,1,,2021-03-16,0.000193573364305,0.0004269854824935
Calhoun,Male,Male,850,0,308,,2021-03-16,0.4126213592233009,0.3830845771144278
Calhoun,Female,Female,1210,0,496,,2021-03-16,0.587378640776699,0.6169154228855721
Morgan,Unknown,Unknown,15,0,7,,2021-03-16,0.0009867771857114,0.0011359948068808
Morgan,Female,Female,9105,0,3785,,2021-03-16,0.5989737517268601,0.6142486205777345
Morgan,Male,Male,6081,0,2370,,2021-03-16,0.4000394710874284,0.3846153846153846
Schuyler,Male,Male,1432,0,627,,2021-03-16,0.4395334561080417,0.4345114345114345
Schuyler,Female,Female,1820,0,813,,2021-03-16,0.5586249232658073,0.5634095634095634
Schuyler,Unknown,Unknown,6,0,3,,2021-03-16,0.001841620626151,0.002079002079002
Ford,Male,Male,2279,0,918,,2021-03-16,0.400316177762164,0.3958602846054334
Ford,Female,Female,3388,0,1389,,2021-03-16,0.5951168101176884,0.5989650711513583
Ford,Other,Other,2,0,1,,2021-03-16,0.0003513086246267,0.0004312203536006
Ford,Unknown,Unknown,24,0,11,,2021-03-16,0.0042157034955208,0.0047434238896075
Knox,Unknown,Unknown,19,0,7,,2021-03-16,0.0009304147691102,0.0008369201339072
Knox,Female,Female,12024,0,4990,,2021-03-16,0.5888056412516527,0.5966044954567192
Knox,Male,Male,8378,0,3367,,2021-03-16,0.410263943979237,0.4025585844093735
Sangamon,Unknown,Unknown,48,0,16,,2021-03-16,0.0005207768254312,0.0004431273714238
Sangamon,Other,Other,2,0,1,,2021-03-16,2.169903439296952e-05,2.7695460713988977e-05
Sangamon,Female,Female,54574,0,21676,,2021-03-16,0.5921015514809591,0.6003268064364251
Sangamon,Male,Male,37546,0,14414,,2021-03-16,0.4073559726592167,0.3992023707314371
Hancock,Female,Female,3839,0,1734,,2021-03-16,0.553968253968254,0.558814050918466
Hancock,Male,Male,3091,0,1369,,2021-03-16,0.446031746031746,0.441185949081534
Pike,Female,Female,3341,0,1521,,2021-03-16,0.5715018816284639,0.5798703774304231
Pike,Unknown,Unknown,8,0,4,,2021-03-16,0.0013684570646595,0.0015249714067861
Pike,Other,Other,2,0,1,,2021-03-16,0.0003421142661648,0.0003812428516965
Pike,Male,Male,2495,0,1097,,2021-03-16,0.4267875470407116,0.4182234083110941
Piatt,Unknown,Unknown,2,0,1,,2021-03-16,0.000253068455017,0.0003045066991473
Piatt,Female,Female,4625,0,1958,,2021-03-16,0.5852208022270025,0.5962241169305724
Piatt,Male,Male,3276,0,1325,,2021-03-16,0.4145261293179805,0.4034713763702801
Clinton,Unknown,Unknown,6,0,2,,2021-03-16,0.0003966155473294,0.0003098373353989
Clinton,Female,Female,8982,0,3897,,2021-03-16,0.5937334743521946,0.603718048024787
Clinton,Male,Male,6140,0,2556,,2021-03-16,0.4058699101004759,0.3959721146398141
Crawford,Other,Other,1,0,0,,2021-03-16,0.0001395868230039,0.0
Crawford,Male,Male,3029,0,1247,,2021-03-16,0.4228084868788386,0.4177554438860971
Crawford,Female,Female,4108,0,1734,,2021-03-16,0.5734226689000559,0.5809045226130654
Crawford,Unknown,Unknown,26,0,4,,2021-03-16,0.0036292573981016,0.0013400335008375
Brown,Male,Male,913,0,416,,2021-03-16,0.418231791113147,0.4143426294820717
Brown,Unknown,Unknown,2,0,1,,2021-03-16,0.0009161704076958,0.0009960159362549
Brown,Female,Female,1268,0,587,,2021-03-16,0.5808520384791571,0.5846613545816733
Marshall,Female,Female,2744,0,1147,,2021-03-16,0.6048049371831606,0.6101063829787234
Marshall,Male,Male,1784,0,729,,2021-03-16,0.3932113731540665,0.3877659574468085
Marshall,Unknown,Unknown,9,0,4,,2021-03-16,0.0019836896627727,0.002127659574468
Woodford,Other,Other,4,0,2,,2021-03-16,0.0002501250625312,0.0003156565656565
Woodford,Male,Male,6374,0,2490,,2021-03-16,0.3985742871435718,0.3929924242424242
Woodford,Female,Female,9408,0,3750,,2021-03-16,0.5882941470735368,0.5918560606060606
Woodford,Unknown,Unknown,206,0,94,,2021-03-16,0.0128814407203601,0.0148358585858585
Tazewell,Female,Female,32057,0,13031,,2021-03-16,0.6043131562576584,0.6094663486272859
Tazewell,Other,Other,2,0,1,,2021-03-16,3.770241483967048e-05,4.677049717038492e-05
Tazewell,Unknown,Unknown,93,0,39,,2021-03-16,0.0017531622900446,0.001824049389645
Tazewell,Male,Male,20895,0,8310,,2021-03-16,0.3938959790374573,0.3886628314858987
Warren,Male,Male,2575,0,1069,,2021-03-16,0.4151886488229603,0.4055386949924127
Warren,Female,Female,3627,0,1567,,2021-03-16,0.5848113511770396,0.5944613050075872
Menard,Other,Other,2,0,1,,2021-03-16,0.0003987240829346,0.0005252100840336
Menard,Female,Female,3048,0,1178,,2021-03-16,0.6076555023923444,0.6186974789915967
Menard,Male,Male,1966,0,725,,2021-03-16,0.3919457735247209,0.3807773109243697
Fulton,Male,Male,5414,0,1966,,2021-03-16,0.3943190094683175,0.37340930674264
Fulton,Unknown,Unknown,4,0,1,,2021-03-16,0.0002913328477785,0.0001899335232668
Fulton,Female,Female,8312,0,3298,,2021-03-16,0.6053896576839038,0.626400759734093
Bond,Female,Female,3509,0,1441,,2021-03-16,0.5827935558877263,0.5954545454545455
Bond,Unknown,Unknown,13,0,4,,2021-03-16,0.0021591097824281,0.0016528925619834
Bond,Other,Other,2,0,1,,2021-03-16,0.0003321707357581,0.0004132231404958
Bond,Male,Male,2497,0,974,,2021-03-16,0.4147151635940874,0.4024793388429752
Union,Male,Male,3109,0,1111,,2021-03-16,0.4428774928774929,0.4348336594911937
Union,Unknown,Unknown,5,0,0,,2021-03-16,0.0007122507122507,0.0
Union,Female,Female,3906,0,1444,,2021-03-16,0.5564102564102564,0.5651663405088062
Randolph,Male,Male,4455,0,1757,,2021-03-16,0.4077429983525535,0.3986839119582482
Randolph,Other,Other,2,0,1,,2021-03-16,0.0001830496064433,0.0002269117313365
Randolph,Unknown,Unknown,9,0,2,,2021-03-16,0.000823723228995,0.000453823462673
Randolph,Female,Female,6460,0,2647,,2021-03-16,0.5912502288120081,0.6006353528477423
Scott,Male,Male,787,0,326,,2021-03-16,0.4175066312997347,0.4054726368159204
Scott,Female,Female,1098,0,478,,2021-03-16,0.5824933687002652,0.5945273631840796
Stark,Female,Female,1202,0,502,,2021-03-16,0.598605577689243,0.6048192771084338
Stark,Male,Male,806,0,328,,2021-03-16,0.4013944223107569,0.3951807228915662
Macoupin,Other,Other,2,0,1,,2021-03-16,0.0001123027682632,0.0001506931886678
Macoupin,Female,Female,10546,0,4058,,2021-03-16,0.5921724970520523,0.6115129596142255
Macoupin,Male,Male,7252,0,2575,,2021-03-16,0.4072098377224998,0.3880349608197709
Macoupin,Unknown,Unknown,9,0,2,,2021-03-16,0.0005053624571845,0.0003013863773357
Coles,Male,Male,6573,0,2588,,2021-03-16,0.4004264392324094,0.4014270203195285
Coles,Unknown,Unknown,21,0,10,,2021-03-16,0.0012793176972281,0.0015511090429657
Coles,Female,Female,9821,0,3849,,2021-03-16,0.5982942430703625,0.5970218706375058
Washington,Unknown,Unknown,2,0,0,,2021-03-16,0.0003518029903254,0.0
Washington,Male,Male,2392,0,973,,2021-03-16,0.4207563764291996,0.4089953762084909
Washington,Female,Female,3291,0,1406,,2021-03-16,0.578891820580475,0.5910046237915091
Iroquois,Unknown,Unknown,19,0,9,,2021-03-16,0.0019640272896423,0.0020482476103777
Iroquois,Female,Female,5718,0,2614,,2021-03-16,0.5910688443249948,0.5949021392808375
Iroquois,Male,Male,3937,0,1771,,2021-03-16,0.4069671283853628,0.4030496131087847
Saline,Unknown,Unknown,15,0,1,,2021-03-16,0.0018427518427518,0.0002990430622009
Saline,Female,Female,4748,0,1962,,2021-03-16,0.5832923832923833,0.5867224880382775
Saline,Male,Male,3377,0,1381,,2021-03-16,0.4148648648648648,0.4129784688995215
Hardin,Female,Female,724,0,290,,2021-03-16,0.6089150546677881,0.6277056277056277
Hardin,Male,Male,465,0,172,,2021-03-16,0.3910849453322119,0.3722943722943723
McDonough,Female,Female,5792,0,2403,,2021-03-16,0.5853461344113189,0.5841030627126884
McDonough,Male,Male,4092,0,1706,,2021-03-16,0.4135421930267812,0.4146815751093826
McDonough,Unknown,Unknown,11,0,5,,2021-03-16,0.0011116725618999,0.001215362177929
Mercer,Female,Female,3626,0,1382,,2021-03-16,0.5980537687613393,0.6281818181818182
Mercer,Unknown,Unknown,6,0,2,,2021-03-16,0.0009896091044037,0.0009090909090909
Mercer,Male,Male,2431,0,816,,2021-03-16,0.400956622134257,0.3709090909090909
Jasper,Female,Female,2086,0,762,,2021-03-16,0.5765616362631288,0.5916149068322981
Jasper,Male,Male,1532,0,526,,2021-03-16,0.4234383637368712,0.4083850931677019
Henry,Unknown,Unknown,8,0,4,,2021-03-16,0.0004412575841147,0.0005724098454493
Henry,Other,Other,2,0,1,,2021-03-16,0.0001103143960286,0.0001431024613623
Henry,Female,Female,10902,0,4376,,2021-03-16,0.6013237727523442,0.6262163709215799
Henry,Male,Male,7218,0,2607,,2021-03-16,0.3981246552675124,0.3730681167716084
Clay,Male,Male,1730,0,647,,2021-03-16,0.4368686868686868,0.4248194353250164
Clay,Female,Female,2230,0,876,,2021-03-16,0.5631313131313131,0.5751805646749836
Logan,Female,Female,5930,0,2224,,2021-03-16,0.6055964052287581,0.6316387389946038
Logan,Unknown,Unknown,8,0,3,,2021-03-16,0.0008169934640522,0.0008520306731042
Logan,Male,Male,3854,0,1294,,2021-03-16,0.3935866013071895,0.3675092303322919
Cumberland,Male,Male,1416,0,548,,2021-03-16,0.4193070772875333,0.4104868913857677
Cumberland,Female,Female,1958,0,786,,2021-03-16,0.5798045602605864,0.5887640449438202
Cumberland,Unknown,Unknown,3,0,1,,2021-03-16,0.0008883624518803,0.0007490636704119
Gallatin,Female,Female,990,0,397,,2021-03-16,0.590339892665474,0.6126543209876543
Gallatin,Male,Male,687,0,251,,2021-03-16,0.4096601073345259,0.3873456790123457
Perry,Male,Male,2763,0,1040,,2021-03-16,0.4009577710056595,0.3801169590643274
Perry,Female,Female,4127,0,1696,,2021-03-16,0.5988971121753012,0.6198830409356725
Perry,Unknown,Unknown,1,0,0,,2021-03-16,0.0001451168190393,0.0
Richland,Female,Female,3239,0,1323,,2021-03-16,0.5879469958250136,0.6027334851936219
Richland,Unknown,Unknown,4,0,1,,2021-03-16,0.0007260845888546,0.0004555808656036
Richland,Male,Male,2266,0,871,,2021-03-16,0.4113269195861317,0.3968109339407745
Williamson,Male,Male,9646,0,3543,,2021-03-16,0.4147568474007825,0.4060279624111849
